gene_id,sh_ca,sh_cb,sh_cc,sh_tdpa,sh_tdpb,sh_tdpc
ENSG00000211840.1,0,0,0,0,0,0
ENSG00000211841.1,0,0,0,0,0,0
ENSG00000211842.1,0,0,0,0,0,0
ENSG00000211843.1,0,0,0,0,0,0
ENSG00000211844.1,0,0,0,0,0,0
ENSG00000211845.1,0,0,0,0,0,0
ENSG00000211846.1,0,0,0,0,0,0
ENSG00000211847.1,0,0,0,0,0,0
ENSG00000211848.1,0,0,0,0,0,0
ENSG00000211849.1,0,0,0,0,0,0
ENSG00000211850.1,0,0,0,0,0,0
ENSG00000211851.1,0,0,0,0,0,0
ENSG00000278661.1,0,0,0,0,0,0
ENSG00000276699.1,0,0,0,0,0,0
ENSG00000211854.1,0,0,0,0,0,0
ENSG00000211855.1,0,0,0,0,0,0
ENSG00000211856.1,0,0,0,0,0,0
ENSG00000211857.1,0,0,0,0,0,0
ENSG00000211858.1,0,0,0,0,0,0
ENSG00000211859.1,0,0,0,0,0,0
ENSG00000211860.1,0,0,0,0,0,0
ENSG00000211861.1,0,0,0,0,0,0
ENSG00000211862.1,0,0,0,0,0,0
ENSG00000211863.1,0,0,0,0,0,0
ENSG00000211864.2,0,0,0,0,0,0
ENSG00000211865.1,0,0,0,0,0,0
ENSG00000211866.1,0,0,0,0,0,0
ENSG00000211867.1,0,0,0,0,1,0
ENSG00000211868.1,0,0,0,0,0,0
ENSG00000211869.1,0,0,0,0,0,0
ENSG00000211870.1,0,0,0,0,0,0
ENSG00000211871.1,0,0,0,0,0,0
ENSG00000211872.1,0,0,0,0,0,0
ENSG00000211873.1,0,0,0,0,0,0
ENSG00000211875.1,0,0,0,0,0,0
ENSG00000211876.1,0,0,0,0,0,0
ENSG00000211877.1,0,0,0,0,0,0
ENSG00000211878.1,0,0,0,0,0,0
ENSG00000211879.1,0,0,0,0,0,0
ENSG00000211880.1,0,0,0,0,0,0
ENSG00000211882.1,0,0,0,0,0,0
ENSG00000211883.1,0,0,0,0,0,0
ENSG00000211884.1,0,0,0,0,0,0
ENSG00000211885.1,0,0,0,0,0,1
ENSG00000211886.1,0,0,0,0,0,0
ENSG00000211887.2,0,0,0,0,0,0
ENSG00000211888.2,0,0,0,0,0,0
ENSG00000277734.7,0,0,0,0,0,0
ENSG00000129562.10,17,54,57,65,80,122
ENSG00000100439.10,3,7,4,3,3,9
ENSG00000255804.2,0,0,0,1,0,0
ENSG00000155463.12,55,118,87,102,155,170
ENSG00000155465.18,1,0,0,0,3,1
ENSG00000172590.18,17,36,43,38,67,85
ENSG00000157227.12,0,1,1,1,0,0
ENSG00000197324.8,0,1,0,2,1,0
ENSG00000139890.9,14,15,15,9,19,28
ENSG00000100461.17,42,41,55,66,67,107
ENSG00000100462.15,40,50,41,65,81,115
ENSG00000092036.18,0,0,0,0,0,1
ENSG00000259132.1,0,0,0,0,0,0
ENSG00000129474.15,0,0,1,1,0,0
ENSG00000100802.14,2,2,2,3,8,4
ENSG00000100804.18,55,68,66,64,112,141
ENSG00000222028.3,0,0,0,0,0,0
ENSG00000139880.19,6,12,12,37,44,53
ENSG00000100813.14,136,155,160,151,244,288
ENSG00000179933.5,16,23,24,24,29,50
ENSG00000283654.2,0,2,0,0,0,0
ENSG00000092067.5,0,0,0,0,0,0
ENSG00000092068.19,0,8,3,1,4,6
ENSG00000215277.8,0,1,0,0,1,0
ENSG00000215271.7,15,9,10,14,17,16
ENSG00000235194.8,3,8,5,9,7,10
ENSG00000129473.9,0,4,1,3,3,4
ENSG00000258643.5,0,0,0,0,0,0
ENSG00000100836.10,14,18,23,35,37,68
ENSG00000092096.16,35,83,82,84,132,121
ENSG00000100842.12,0,1,0,4,6,6
ENSG00000166090.8,0,0,0,0,0,0
ENSG00000166091.20,0,0,0,0,0,0
ENSG00000197616.11,0,0,0,0,1,0
ENSG00000092054.12,0,0,0,1,0,0
ENSG00000129460.15,13,16,34,32,40,50
ENSG00000136367.13,6,13,11,6,16,18
ENSG00000259431.5,1,4,0,0,3,2
ENSG00000213983.11,3,12,18,17,12,17
ENSG00000092051.16,21,49,52,53,62,73
ENSG00000100867.14,0,0,1,0,1,1
ENSG00000157326.18,1,2,0,6,2,4
ENSG00000187630.16,0,0,0,1,0,1
ENSG00000186648.14,48,56,50,51,76,99
ENSG00000100884.9,2,5,5,1,9,13
ENSG00000129535.12,1,3,1,1,2,2
ENSG00000100889.11,5,9,10,8,3,8
ENSG00000100897.17,23,23,28,35,39,55
ENSG00000259371.2,0,0,0,0,0,0
ENSG00000139914.6,0,0,0,0,0,0
ENSG00000092010.14,17,25,21,22,36,45
ENSG00000100908.13,7,12,6,13,14,13
ENSG00000100911.15,9,14,3,15,14,22
ENSG00000092098.16,7,3,6,9,14,12
ENSG00000259529.1,0,0,0,0,0,0
ENSG00000213928.8,2,0,0,2,6,5
ENSG00000100918.12,27,28,22,38,42,68
ENSG00000196497.16,20,32,25,27,47,49
ENSG00000259522.3,0,0,0,0,0,0
ENSG00000100926.14,0,0,0,0,0,0
ENSG00000254692.1,0,0,0,0,0,0
ENSG00000139908.14,0,0,0,0,0,0
ENSG00000254505.9,1,2,1,2,3,9
ENSG00000213920.8,1,3,2,2,2,3
ENSG00000255526.6,0,0,0,0,0,0
ENSG00000129559.12,0,0,0,1,0,1
ENSG00000100938.17,14,23,22,32,31,36
ENSG00000092330.16,8,21,20,24,37,37
ENSG00000092295.11,0,2,0,4,2,0
ENSG00000100949.14,13,16,20,31,27,24
ENSG00000157379.13,10,10,14,8,24,17
ENSG00000196943.13,18,19,25,25,41,58
ENSG00000136305.11,0,0,0,1,2,1
ENSG00000213906.9,0,2,1,1,0,3
ENSG00000213903.8,0,0,0,0,0,0
ENSG00000129467.13,0,1,0,1,1,0
ENSG00000258973.1,0,0,0,0,0,0
ENSG00000129465.15,0,1,0,0,0,0
ENSG00000100968.13,0,1,2,4,6,7
ENSG00000205978.5,10,26,22,34,31,35
ENSG00000139899.10,0,0,0,0,0,0
ENSG00000100441.9,1,10,8,11,10,21
ENSG00000100445.17,8,18,18,17,30,28
ENSG00000092009.10,0,0,0,0,0,0
ENSG00000100448.3,0,0,0,0,1,0
ENSG00000100450.12,0,0,0,0,0,0
ENSG00000100453.12,0,0,0,1,0,0
ENSG00000168952.15,0,2,1,1,6,7
ENSG00000139910.19,67,113,96,126,178,206
ENSG00000176165.10,0,2,0,1,0,1
ENSG00000184304.14,2,4,3,3,2,1
ENSG00000092140.15,7,12,11,3,7,20
ENSG00000092108.20,12,25,32,31,57,69
ENSG00000100473.16,11,29,33,23,57,53
ENSG00000196792.11,18,20,20,26,35,47
ENSG00000100478.14,3,5,3,7,6,12
ENSG00000092148.12,67,79,71,80,123,152
ENSG00000129493.14,6,3,10,11,11,13
ENSG00000203546.7,0,0,0,0,0,0
ENSG00000129480.12,3,2,0,4,6,3
ENSG00000214943.4,0,0,0,0,1,0
ENSG00000151413.16,3,4,6,4,10,10
ENSG00000100852.12,20,38,33,33,53,65
ENSG00000151320.10,112,167,164,194,255,302
ENSG00000151322.18,11,20,9,15,25,25
ENSG00000129521.13,0,0,1,2,1,1
ENSG00000165389.6,13,18,19,21,32,21
ENSG00000129518.8,25,25,34,42,59,64
ENSG00000129515.18,25,32,38,42,62,66
ENSG00000165410.14,16,28,21,21,28,43
ENSG00000198604.10,8,10,11,12,24,27
ENSG00000100883.11,34,36,46,38,61,89
ENSG00000151327.12,36,35,42,54,100,117
ENSG00000092020.10,8,14,20,25,27,37
ENSG00000100890.15,0,0,0,0,0,0
ENSG00000258790.1,0,0,0,0,0,0
ENSG00000100902.10,23,38,51,41,67,72
ENSG00000100906.10,14,14,15,20,23,35
ENSG00000168348.3,1,1,0,4,7,4
ENSG00000174373.16,3,16,10,11,27,31
ENSG00000100916.13,12,25,13,10,24,38
ENSG00000151332.18,17,21,26,30,35,37
ENSG00000229415.9,0,0,0,0,0,0
ENSG00000136352.17,0,0,1,0,1,0
ENSG00000136327.6,0,0,0,0,0,1
ENSG00000198807.12,0,0,0,0,0,0
ENSG00000183032.11,0,0,1,3,0,1
ENSG00000151338.18,0,3,2,1,1,2
ENSG00000129514.5,1,0,0,0,0,0
ENSG00000139865.16,0,0,0,0,0,0
ENSG00000139874.5,0,0,1,0,0,1
ENSG00000176435.6,0,1,0,0,0,1
ENSG00000100934.14,30,49,41,34,66,69
ENSG00000092208.17,5,12,5,12,15,11
ENSG00000182400.14,22,16,32,32,37,56
ENSG00000100941.8,85,71,113,113,182,225
ENSG00000150527.17,2,5,10,2,10,18
ENSG00000165355.7,1,4,0,2,10,13
ENSG00000165379.13,3,11,9,16,38,28
ENSG00000189139.5,0,0,0,0,0,0
ENSG00000179476.7,0,1,0,0,1,1
ENSG00000179454.13,9,8,11,10,19,18
ENSG00000198718.12,7,16,14,14,15,22
ENSG00000185246.17,9,16,15,14,28,39
ENSG00000100442.10,67,64,95,117,188,249
ENSG00000187790.10,2,6,6,5,3,4
ENSG00000129534.13,4,1,2,3,1,1
ENSG00000165496.4,0,0,0,0,0,0
ENSG00000139915.19,2,2,2,0,3,2
ENSG00000213741.10,16,31,40,47,59,108
ENSG00000165501.16,1,2,0,0,2,2
ENSG00000165502.6,9,10,13,12,17,35
ENSG00000168282.5,3,10,4,8,11,8
ENSG00000165506.14,27,24,20,14,39,41
ENSG00000100479.12,0,0,0,0,0,2
ENSG00000197776.7,2,2,4,3,7,6
ENSG00000165516.10,18,37,20,28,45,57
ENSG00000165525.17,43,42,53,59,76,88
ENSG00000165527.6,31,40,43,32,49,67
ENSG00000100483.13,3,7,5,5,6,12
ENSG00000100485.11,23,30,17,32,39,59
ENSG00000087299.11,3,11,8,10,12,17
ENSG00000125375.14,6,8,9,9,13,22
ENSG00000100490.9,1,0,0,2,1,3
ENSG00000012983.11,20,47,34,56,60,94
ENSG00000198513.11,34,83,63,51,96,118
ENSG00000151748.14,0,2,0,3,1,5
ENSG00000100503.23,14,25,20,31,38,53
ENSG00000100504.16,0,1,1,0,1,3
ENSG00000131969.14,3,0,1,0,1,0
ENSG00000100505.13,23,32,26,20,27,33
ENSG00000139921.12,2,11,19,20,22,34
ENSG00000139926.15,0,1,0,2,2,2
ENSG00000186469.8,178,406,440,492,555,673
ENSG00000087302.8,37,38,35,67,85,111
ENSG00000087303.17,0,0,1,0,1,2
ENSG00000168229.3,1,0,0,0,0,0
ENSG00000125384.6,0,1,0,0,0,0
ENSG00000087301.8,5,15,17,17,26,28
ENSG00000180998.11,2,5,5,10,8,13
ENSG00000197930.12,5,16,18,9,20,21
ENSG00000100519.11,18,23,36,32,28,65
ENSG00000198252.11,3,7,4,6,6,8
ENSG00000100522.9,2,4,5,2,6,9
ENSG00000073712.14,28,37,31,33,49,60
ENSG00000100523.14,20,24,17,33,31,37
ENSG00000125378.15,0,2,1,1,1,1
ENSG00000100526.19,0,1,0,0,0,0
ENSG00000100528.11,19,32,32,33,53,59
ENSG00000197045.12,7,14,15,16,27,35
ENSG00000100532.11,2,9,8,7,17,18
ENSG00000020577.13,0,0,3,0,1,3
ENSG00000131979.18,3,6,7,1,3,5
ENSG00000198554.11,1,5,4,4,6,8
ENSG00000180008.8,3,10,13,7,21,30
ENSG00000168175.14,31,60,55,42,60,70
ENSG00000131981.15,2,0,0,0,0,0
ENSG00000126787.12,0,0,2,2,0,0
ENSG00000178974.9,10,22,21,24,24,41
ENSG00000126775.8,10,16,10,15,24,40
ENSG00000182521.5,0,0,0,0,0,0
ENSG00000126777.17,14,17,20,22,28,41
ENSG00000139946.9,14,19,20,15,31,47
ENSG00000070269.13,0,2,3,5,7,9
ENSG00000165588.16,0,1,1,0,0,0
ENSG00000070367.15,14,22,19,22,28,38
ENSG00000053770.11,12,12,16,11,19,19
ENSG00000139977.13,16,26,20,14,33,39
ENSG00000100557.9,0,0,0,0,0,0
ENSG00000151812.14,0,0,3,2,3,0
ENSG00000139971.15,9,22,15,20,31,30
ENSG00000131966.13,48,103,74,89,135,144
ENSG00000100567.12,19,48,33,40,65,98
ENSG00000032219.18,31,25,32,32,53,73
ENSG00000196860.7,0,1,0,0,0,0
ENSG00000100575.13,15,15,18,14,26,38
ENSG00000100578.14,8,16,19,14,21,23
ENSG00000165617.14,11,21,15,13,12,18
ENSG00000100592.15,75,126,150,204,249,341
ENSG00000181619.11,1,4,2,8,7,3
ENSG00000126790.11,1,0,2,3,3,3
ENSG00000050130.17,2,18,17,19,26,28
ENSG00000151838.11,1,1,0,2,3,5
ENSG00000139970.16,359,709,655,735,1256,1370
ENSG00000131951.11,2,3,2,3,0,3
ENSG00000126773.12,2,12,14,13,25,34
ENSG00000100612.13,16,36,37,29,50,51
ENSG00000100614.17,23,38,39,41,90,104
ENSG00000179008.8,0,0,0,1,0,0
ENSG00000184302.6,0,0,0,0,0,0
ENSG00000126778.9,20,31,22,23,42,55
ENSG00000100625.8,2,3,4,4,3,6
ENSG00000020426.10,10,15,11,7,19,20
ENSG00000126814.6,9,9,12,14,26,45
ENSG00000139974.15,2,2,3,2,2,4
ENSG00000027075.14,0,0,0,0,0,0
ENSG00000182107.6,0,0,0,1,0,0
ENSG00000258989.1,0,0,0,0,0,0
ENSG00000100644.16,96,144,118,129,180,230
ENSG00000023608.4,1,6,3,3,5,7
ENSG00000139973.16,7,20,13,11,14,10
ENSG00000140015.19,0,1,0,1,2,0
ENSG00000126785.12,0,0,0,0,0,0
ENSG00000179600.3,1,0,0,0,0,0
ENSG00000154001.13,27,29,23,41,69,92
ENSG00000140006.11,3,6,3,5,6,9
ENSG00000126821.7,2,3,6,5,8,7
ENSG00000054654.16,24,54,34,49,87,94
ENSG00000140009.18,0,0,0,0,2,0
ENSG00000100714.15,7,27,11,23,35,36
ENSG00000089775.11,3,6,7,9,10,10
ENSG00000179841.8,3,3,3,0,3,2
ENSG00000126804.13,4,7,10,4,8,12
ENSG00000126803.9,1,7,1,0,4,3
ENSG00000165807.7,0,0,2,2,1,1
ENSG00000126822.16,5,6,1,7,4,11
ENSG00000070182.20,4,6,4,2,3,5
ENSG00000258289.8,1,1,0,1,0,0
ENSG00000125954.12,0,0,0,0,0,0
ENSG00000176153.11,0,0,0,0,0,0
ENSG00000139998.15,17,27,15,30,44,53
ENSG00000257365.7,0,1,4,5,6,7
ENSG00000125952.18,21,43,45,45,46,71
ENSG00000033170.16,4,8,5,7,10,20
ENSG00000196553.15,0,0,0,0,0,0
ENSG00000171723.15,49,52,67,74,112,123
ENSG00000172717.16,0,0,0,0,0,0
ENSG00000072415.8,2,2,0,1,4,2
ENSG00000100554.11,46,54,60,64,89,126
ENSG00000134001.12,27,27,34,42,59,89
ENSG00000100558.8,0,0,0,0,0,0
ENSG00000198133.8,1,0,3,2,3,1
ENSG00000054690.13,18,28,26,39,57,64
ENSG00000100564.8,5,3,6,4,8,13
ENSG00000081181.7,43,57,67,43,77,123
ENSG00000100568.10,8,13,15,13,21,16
ENSG00000258466.5,0,0,0,0,0,0
ENSG00000072042.12,20,30,33,37,57,49
ENSG00000139988.9,0,0,0,0,0,0
ENSG00000072121.15,15,26,33,39,49,56
ENSG00000182185.18,0,0,0,0,0,1
ENSG00000185650.9,0,0,0,1,0,2
ENSG00000072110.13,12,25,28,24,17,33
ENSG00000139990.17,26,42,42,53,62,76
ENSG00000081177.18,8,19,12,16,25,30
ENSG00000100626.16,8,27,19,27,47,47
ENSG00000100632.10,65,76,85,88,151,196
ENSG00000029364.11,6,15,18,14,31,22
ENSG00000175985.9,0,1,3,1,1,1
ENSG00000267909.2,10,17,17,18,26,28
ENSG00000100647.7,5,6,6,9,5,9
ENSG00000100650.15,116,222,197,225,277,370
ENSG00000100652.4,0,0,0,0,0,2
ENSG00000198732.10,0,3,0,0,0,0
ENSG00000100678.18,3,0,5,1,6,5
ENSG00000133983.14,0,5,3,2,4,10
ENSG00000258644.5,0,0,0,0,0,0
ENSG00000213463.4,0,2,0,0,1,0
ENSG00000139985.6,0,0,0,0,0,0
ENSG00000134007.3,0,0,0,0,1,0
ENSG00000133997.11,25,50,36,51,65,82
ENSG00000133985.2,5,10,9,9,19,25
ENSG00000006432.15,27,35,26,34,37,65
ENSG00000100731.15,9,22,13,17,32,41
ENSG00000197555.9,2,1,2,1,4,2
ENSG00000182732.17,1,0,0,0,2,4
ENSG00000205683.11,18,32,30,49,69,69
ENSG00000119599.16,8,11,11,10,29,19
ENSG00000165861.13,17,23,24,28,33,41
ENSG00000119707.13,114,108,129,160,213,279
ENSG00000080815.18,7,15,17,25,28,42
ENSG00000100767.16,0,0,0,1,2,0
ENSG00000133961.20,10,21,16,19,28,31
ENSG00000187105.8,1,2,1,0,0,1
ENSG00000170468.7,14,22,19,18,36,34
ENSG00000184227.7,0,1,0,1,0,1
ENSG00000119673.14,6,11,13,15,18,18
ENSG00000177465.4,0,1,0,1,1,2
ENSG00000205669.3,0,0,0,0,0,1
ENSG00000119661.14,8,8,8,8,11,19
ENSG00000176903.4,135,171,172,195,247,314
ENSG00000156030.13,11,17,11,9,32,21
ENSG00000140043.11,0,0,0,0,1,0
ENSG00000258653.3,0,0,0,2,0,2
ENSG00000119725.18,6,11,8,20,27,37
ENSG00000156050.8,17,44,20,29,41,45
ENSG00000119723.16,8,8,8,7,12,14
ENSG00000187097.12,1,0,0,1,2,5
ENSG00000119636.15,0,4,7,3,3,10
ENSG00000119711.12,2,4,10,9,10,14
ENSG00000205659.10,2,1,4,12,8,7
ENSG00000119614.2,0,0,0,0,1,0
ENSG00000119688.20,15,26,15,30,56,56
ENSG00000133980.4,0,0,0,0,0,0
ENSG00000183379.8,0,0,1,0,0,0
ENSG00000119655.10,1,3,3,5,5,7
ENSG00000165898.13,2,6,5,3,8,17
ENSG00000119681.11,0,1,0,1,1,2
ENSG00000119682.16,8,22,16,31,35,40
ENSG00000119616.11,9,17,12,18,22,33
ENSG00000119596.17,65,81,62,77,122,150
ENSG00000119608.12,0,1,0,1,2,0
ENSG00000119689.14,43,33,30,54,74,82
ENSG00000198208.11,6,15,13,26,28,40
ENSG00000119630.13,0,0,0,0,0,0
ENSG00000119718.10,15,34,25,38,47,47
ENSG00000119684.15,4,5,4,7,13,14
ENSG00000119640.8,6,8,15,7,22,24
ENSG00000119703.13,1,1,0,0,6,6
ENSG00000119638.12,9,12,12,20,17,26
ENSG00000170348.8,22,49,34,62,93,76
ENSG00000170345.9,7,7,3,3,6,6
ENSG00000140044.12,7,9,8,2,6,6
ENSG00000156127.6,0,0,0,0,0,0
ENSG00000119686.9,0,0,0,0,3,1
ENSG00000119685.19,11,9,17,21,24,37
ENSG00000133935.6,16,16,23,12,37,36
ENSG00000119650.12,12,16,20,27,44,51
ENSG00000119699.7,1,3,3,3,0,3
ENSG00000089916.17,46,56,58,71,92,119
ENSG00000119715.15,29,42,43,74,98,141
ENSG00000071246.10,17,25,24,27,47,39
ENSG00000013523.9,1,5,4,8,11,13
ENSG00000100565.15,0,0,0,0,0,1
ENSG00000119669.4,50,92,70,74,111,134
ENSG00000198894.7,17,35,22,26,41,45
ENSG00000259164.1,0,0,0,0,0,0
ENSG00000165548.10,1,7,7,5,13,15
ENSG00000177108.5,8,14,14,16,24,27
ENSG00000165553.4,0,1,0,2,0,1
ENSG00000009830.11,5,15,10,7,14,17
ENSG00000100577.18,1,3,2,7,7,7
ENSG00000100580.7,16,29,36,27,42,62
ENSG00000100583.4,2,8,3,4,9,6
ENSG00000165555.9,2,1,0,1,1,0
ENSG00000151445.15,15,22,17,19,25,39
ENSG00000100591.7,65,99,81,110,125,179
ENSG00000100593.17,1,0,2,0,0,1
ENSG00000100596.6,4,22,22,15,34,40
ENSG00000100601.9,4,16,12,15,27,35
ENSG00000119705.9,31,44,46,60,111,134
ENSG00000100603.13,34,44,42,55,81,110
ENSG00000197734.9,0,0,0,0,0,1
ENSG00000063761.15,7,9,7,2,8,9
ENSG00000021645.18,3,9,3,8,6,6
ENSG00000211448.11,0,1,0,0,1,0
ENSG00000100629.16,2,4,0,2,4,3
ENSG00000165409.17,0,1,0,0,1,1
ENSG00000165417.11,58,68,82,74,104,149
ENSG00000140022.11,5,9,12,12,13,21
ENSG00000071537.13,13,28,27,32,42,63
ENSG00000185070.10,1,0,3,7,10,9
ENSG00000054983.16,80,12,10,6,12,48
ENSG00000140030.5,0,0,0,0,0,0
ENSG00000100433.15,6,10,13,15,19,17
ENSG00000042317.16,15,19,19,22,23,52
ENSG00000070778.12,6,6,8,12,11,27
ENSG00000100722.19,40,44,59,65,107,114
ENSG00000165521.15,2,2,2,2,8,6
ENSG00000165533.18,8,11,4,11,12,12
ENSG00000053254.15,11,6,7,8,20,19
ENSG00000140025.15,1,6,1,2,6,7
ENSG00000042088.13,6,13,11,10,18,14
ENSG00000152315.4,1,0,0,0,0,0
ENSG00000100764.13,1,0,0,0,1,2
ENSG00000119720.17,8,17,9,22,29,26
ENSG00000198668.10,215,381,426,481,702,883
ENSG00000165914.14,8,17,9,16,17,28
ENSG00000100784.11,2,3,6,9,5,13
ENSG00000133943.20,4,5,2,7,5,13
ENSG00000119714.10,0,1,1,0,1,1
ENSG00000015133.18,25,27,25,33,48,50
ENSG00000100796.17,14,31,31,38,58,71
ENSG00000133962.7,0,0,1,0,0,0
ENSG00000165929.12,0,0,0,0,0,0
ENSG00000140092.14,0,0,0,0,1,0
ENSG00000100815.12,9,11,14,23,29,22
ENSG00000066427.22,11,15,22,27,32,49
ENSG00000183648.9,8,14,9,14,24,34
ENSG00000165934.12,12,10,18,25,42,49
ENSG00000140090.17,0,0,1,2,0,1
ENSG00000100599.15,0,0,1,1,1,1
ENSG00000100600.14,9,8,11,10,19,22
ENSG00000066455.12,21,25,9,34,50,58
ENSG00000100604.12,133,284,248,324,419,498
ENSG00000100605.16,18,31,31,38,51,54
ENSG00000165943.4,116,129,139,113,172,192
ENSG00000153485.5,1,2,1,1,1,0
ENSG00000259066.5,0,0,0,0,0,0
ENSG00000170270.4,7,6,7,5,8,19
ENSG00000012963.14,9,21,14,13,22,40
ENSG00000011114.14,10,12,13,16,26,35
ENSG00000133958.13,24,38,39,50,70,80
ENSG00000187581.2,0,0,0,0,0,0
ENSG00000175785.12,1,1,1,0,5,5
ENSG00000140067.6,0,0,0,0,0,1
ENSG00000100628.11,0,0,0,0,0,0
ENSG00000175699.14,0,0,0,0,0,0
ENSG00000089723.9,1,3,8,4,4,4
ENSG00000089737.16,192,224,242,181,305,389
ENSG00000165948.10,5,10,7,13,26,21
ENSG00000165949.12,0,0,0,0,1,1
ENSG00000119632.3,10,20,15,24,29,42
ENSG00000119698.11,0,0,0,2,3,4
ENSG00000140093.9,0,0,0,0,0,0
ENSG00000170099.5,0,0,0,0,0,0
ENSG00000258597.3,0,0,1,0,0,0
ENSG00000197249.13,1,0,0,1,2,0
ENSG00000186910.3,0,0,0,0,0,0
ENSG00000170054.14,0,0,0,0,0,0
ENSG00000165953.9,0,0,0,0,0,0
ENSG00000100665.11,0,0,0,0,0,0
ENSG00000188488.13,0,0,0,0,0,0
ENSG00000273259.3,0,0,0,0,0,0
ENSG00000196136.17,0,0,0,0,0,0
ENSG00000133937.4,0,0,0,0,0,0
ENSG00000100697.14,102,125,95,124,158,211
ENSG00000165959.11,2,3,9,2,2,6
ENSG00000176438.12,3,3,3,1,4,7
ENSG00000182512.4,12,11,19,30,45,68
ENSG00000213231.12,0,0,0,0,0,0
ENSG00000100721.10,0,0,0,0,0,0
ENSG00000250366.2,0,0,0,1,1,0
ENSG00000227051.6,49,80,76,92,131,134
ENSG00000168398.6,0,0,0,0,0,0
ENSG00000258691.1,0,0,0,0,0,0
ENSG00000100739.10,0,0,0,0,0,0
ENSG00000066739.11,27,36,31,39,43,65
ENSG00000100744.14,14,18,16,15,33,28
ENSG00000140057.8,0,1,1,1,1,0
ENSG00000090060.17,41,59,52,64,95,109
ENSG00000100749.7,6,6,6,9,11,13
ENSG00000176605.8,0,0,0,0,0,0
ENSG00000127152.17,1,1,1,1,1,0
ENSG00000183576.12,14,19,16,30,25,58
ENSG00000090061.17,28,21,22,37,59,51
ENSG00000205476.8,13,15,16,20,25,27
ENSG00000182218.9,1,1,0,1,3,1
ENSG00000036530.8,5,0,3,6,6,7
ENSG00000066629.17,12,25,25,34,46,64
ENSG00000196405.12,88,140,88,186,208,281
ENSG00000168350.7,0,0,1,0,0,0
ENSG00000100811.12,40,67,60,77,111,112
ENSG00000197119.12,36,44,42,80,109,138
ENSG00000140107.10,0,0,0,0,0,0
ENSG00000140105.17,121,178,175,149,211,209
ENSG00000176473.13,18,21,20,16,28,32
ENSG00000183092.16,16,24,20,28,47,39
ENSG00000185559.14,3,1,3,4,6,8
ENSG00000254656.2,0,0,0,2,1,1
ENSG00000197406.7,0,1,1,3,2,4
ENSG00000078304.19,23,35,23,30,46,55
ENSG00000197102.11,307,383,446,382,595,674
ENSG00000080824.18,409,454,546,466,700,885
ENSG00000140153.17,14,27,23,33,41,48
ENSG00000080823.22,18,14,20,30,36,44
ENSG00000022976.15,3,4,4,10,19,10
ENSG00000100865.14,7,12,14,16,14,31
ENSG00000196663.15,28,27,28,21,38,47
ENSG00000156381.8,0,1,1,1,1,0
ENSG00000089902.9,4,6,8,13,17,20
ENSG00000131323.14,5,9,5,9,17,25
ENSG00000166126.10,0,0,0,0,1,0
ENSG00000198752.10,85,110,88,142,176,266
ENSG00000283071.1,0,1,0,0,0,0
ENSG00000205436.7,0,1,0,0,0,0
ENSG00000185215.8,2,1,1,3,6,7
ENSG00000100664.10,92,114,108,136,214,243
ENSG00000075413.17,55,54,52,64,117,140
ENSG00000166165.12,376,511,480,637,883,1020
ENSG00000166166.12,4,7,4,10,8,14
ENSG00000166170.9,24,21,23,37,61,74
ENSG00000126214.21,0,2,3,2,4,5
ENSG00000256053.7,3,8,5,3,17,10
ENSG00000256500.5,0,0,0,0,0,0
ENSG00000126215.13,1,2,1,1,3,2
ENSG00000100711.13,8,11,8,14,19,35
ENSG00000088808.17,37,40,47,67,87,95
ENSG00000156411.9,57,86,95,125,156,198
ENSG00000156414.18,1,1,0,0,0,0
ENSG00000227729.4,0,0,0,0,0,0
ENSG00000166183.15,0,0,0,1,0,0
ENSG00000066735.14,56,49,61,80,99,153
ENSG00000258986.6,7,19,17,28,41,38
ENSG00000184601.10,0,0,0,0,0,0
ENSG00000203485.12,2,8,10,9,6,7
ENSG00000185100.10,3,9,3,8,6,8
ENSG00000184990.12,3,7,15,6,13,19
ENSG00000142208.16,42,59,35,63,88,114
ENSG00000179627.9,0,1,0,1,0,0
ENSG00000099814.15,47,60,44,68,88,99
ENSG00000166428.13,0,0,0,1,0,0
ENSG00000185567.6,29,24,20,30,46,51
ENSG00000140104.13,2,11,9,12,7,10
ENSG00000170779.10,0,3,7,1,4,9
ENSG00000183484.11,0,0,0,0,0,0
ENSG00000184916.8,13,23,12,11,35,44
ENSG00000183828.14,24,29,29,22,39,43
ENSG00000185024.16,26,33,26,40,59,76
ENSG00000184887.13,10,11,14,28,35,34
ENSG00000179364.13,57,79,71,115,166,184
ENSG00000226174.6,0,0,1,0,2,1
ENSG00000182979.17,62,77,73,89,134,159
ENSG00000182809.10,131,182,170,212,265,345
ENSG00000213145.9,0,0,0,0,0,0
ENSG00000257341.5,0,0,0,0,0,0
ENSG00000185347.17,2,1,1,1,7,3
ENSG00000184986.10,0,4,3,3,6,6
ENSG00000211890.4,0,0,0,0,0,0
ENSG00000211891.6,0,0,0,1,1,0
ENSG00000211892.4,0,0,0,0,0,0
ENSG00000211893.4,1,0,0,0,1,0
ENSG00000211895.5,0,0,0,0,0,0
ENSG00000211896.7,1,0,0,0,0,0
ENSG00000211897.9,0,0,0,0,0,0
ENSG00000211898.7,0,0,0,0,0,0
ENSG00000211899.10,0,0,0,0,0,0
ENSG00000211900.2,0,0,0,0,0,0
